country,year,life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b_vaccination,measles,overweight_prevalence,polio_vaccination,total_expenditure,diphtheria_vaccination,hiv_aids,gdp,thinness_5_9_years,income_composition_of_resources,schooling,is_developed
Ethiopia,2012,63.3,5.488937726156687,5.017279836814924,1.84,86.82551124,69.0,4347,16.4,7.0,5.77,69.0,0.7884573603642702,6.151811523747876,1.5,0.422,8.4,0
Ethiopia,2011,62.6,5.521460917862246,5.056245805348308,1.32,67.77565369,65.0,3255,16.0,7.0,6.55,65.0,0.8754687373538999,5.874499048926749,1.6,0.411,8.2,0
Ethiopia,2010,61.8,5.568344503761097,5.093750200806762,1.34,67.73374413,62.0,4235,15.6,69.0,6.86,61.0,0.9932517730102833,5.8359794106227,1.7,0.401,8.1,0
Ethiopia,2009,68.0,5.616771097666572,5.135798437050262,1.17,53.77354001,56.0,1176,15.3,65.0,4.41,58.0,1.0986122886681098,5.942160426948294,1.8,0.393,8.1,0
Ethiopia,2008,59.8,5.66988092298052,5.181783550292085,1.13,38.55783268,52.0,3511,14.9,63.0,4.28,54.0,1.2237754316221157,5.788070172825727,1.9,0.378,7.6,0
Ethiopia,2007,58.5,3.6888794541139363,5.231108616854587,1.06,30.46451811,47.0,1446,14.5,61.0,4.69,5.0,1.33500106673234,5.498506763477356,11.0,0.362,7.1,0
Ethiopia,2006,57.2,5.796057750765372,5.2832037287379885,1.22,22.18952246,47.0,1451,14.2,59.0,4.47,46.0,1.4586150226995167,5.27194749764938,11.1,0.346,6.6,0
Ethiopia,2005,56.0,5.840641657373398,5.332718793265369,0.99,18.03753133,47.0,357,13.8,56.0,4.2,44.0,1.547562508716013,5.091456927866541,11.2,0.325,5.8,0
Ethiopia,2004,55.0,5.872117789475416,5.384495062789089,0.86,1.506962482,47.0,73,13.5,54.0,4.23,4.0,1.62924053973028,4.918245009778339,11.3,0.31,5.4,0
Ethiopia,2003,54.0,5.8971538676367405,5.43372200355424,0.79,10.97201912,47.0,228,13.2,55.0,4.64,37.0,1.6863989535702288,4.786436574621204,11.5,0.306,5.2,0
Ethiopia,2002,53.2,5.91350300563827,5.472270673671475,0.8,10.82452594,47.0,3332,12.9,55.0,4.73,35.0,1.7227665977411035,4.721738578486278,11.6,0.298,4.9,0
Ethiopia,2001,52.5,5.921578419643816,5.5093883366279774,0.85,1.186227577,47.0,2366,12.6,55.0,4.26,32.0,1.7749523509116738,2.57861918282199,11.7,0.283,4.3,0
Ethiopia,2000,51.2,5.971261839790462,5.537334267018537,0.88,11.59481766,47.0,1660,12.3,55.0,4.36,3.0,1.791759469228055,4.827323302984121,11.8,0.283,3.9,0
Fiji,2015,69.9,5.241747015059643,0.0,0.01,50.539484,99.0,0,62.7,99.0,4.49,99.0,0.09531017980432487,8.501652313113388,3.7,0.734,15.3,0
Fiji,2014,69.7,2.995732273553991,0.0,0.01,50.539484,99.0,0,61.9,99.0,4.49,99.0,0.09531017980432487,6.305130105931024,3.7,0.727,15.2,0
Fiji,2013,69.6,5.262690188904886,0.0,0.01,460.6487805,99.0,0,61.1,99.0,4.26,99.0,0.09531017980432487,8.46898766391348,3.7,0.719,15.0,0
Fiji,2012,69.4,5.278114659230517,0.0,0.01,431.4854874,99.0,0,6.2,99.0,4.16,99.0,0.09531017980432487,8.422385364211713,3.7,0.714,14.9,0
Fiji,2011,69.2,5.288267030694535,0.0,0.01,401.7931045,99.0,0,59.5,99.0,4.6,99.0,0.09531017980432487,8.378878121975427,3.7,0.709,14.7,0
Fiji,2010,69.1,4.709530201312334,0.0,2.25,62.08343533,99.0,0,58.7,99.0,4.23,99.0,0.09531017980432487,8.203294933953504,3.7,0.706,14.6,0
Fiji,2009,68.9,3.1780538303479458,0.0,2.31,60.65068446,99.0,1,58.0,99.0,4.26,99.0,0.09531017980432487,8.122811179271215,3.7,0.704,14.5,0
Fiji,2008,68.7,3.295836866004329,0.0,1.95,81.04656111,99.0,0,57.3,99.0,3.68,99.0,0.09531017980432487,8.337745370844111,3.7,0.7,14.3,0
Fiji,2007,68.6,3.4011973816621555,0.0,2.09,5.889526221,99.0,0,56.6,99.0,3.74,99.0,0.09531017980432487,6.173417848604277,3.8,0.698,14.2,0
Fiji,2006,68.5,5.356586274672012,0.0,2.06,52.1241634,99.0,136,55.9,98.0,3.84,98.0,0.09531017980432487,8.229761704365313,3.8,0.695,14.0,0
Fiji,2005,68.3,5.3706380281276624,0.0,2.02,64.39203443,99.0,0,55.1,97.0,3.61,96.0,0.09531017980432487,8.205119601840295,3.8,0.699,13.9,0
Fiji,2004,68.1,5.389071729816501,0.0,1.63,43.99452464,99.0,37,54.2,96.0,3.61,95.0,0.09531017980432487,8.111903627799236,3.9,0.691,13.4,0
Fiji,2003,68.0,3.1354942159291497,0.0,1.76,253.8196705,99.0,305,53.2,95.0,3.35,94.0,0.09531017980432487,7.950493260286681,3.9,0.689,13.3,0
Fiji,2002,67.9,3.1354942159291497,0.0,1.85,206.071686,99.0,304,52.2,94.0,3.48,93.0,0.09531017980432487,7.723366946751009,3.9,0.687,13.3,0
Fiji,2001,67.8,5.402677381872279,0.0,1.93,20.7119129,98.0,17,51.2,92.0,3.28,91.0,0.09531017980432487,5.480187692385948,4.0,0.683,13.2,0
Fiji,2000,67.7,5.402677381872279,0.0,2.05,31.25834616,98.0,0,5.2,91.0,3.87,9.0,0.09531017980432487,5.624500422055673,4.0,0.681,13.1,0
Finland,2015,81.1,4.343805421853684,0.0,8.8,6164.455402,94.0,2,62.1,97.0,9.68,97.0,0.09531017980432487,8.353826241274104,0.8,0.893,17.0,1
Finland,2014,89.0,4.3694478524670215,0.0,8.8,6164.455402,95.0,0,61.7,98.0,9.68,98.0,0.09531017980432487,10.8180892315633,0.8,0.89,17.0,1
Finland,2013,87.0,4.382026634673881,0.0,8.97,6115.496624,95.0,2,61.4,98.0,9.55,98.0,0.09531017980432487,10.812547632136294,0.8,0.887,17.0,1
Finland,2012,84.0,4.418840607796598,0.0,9.24,5889.012536,95.0,0,61.0,99.0,9.3,99.0,0.09531017980432487,10.766726811015646,0.8,0.884,17.0,1
Finland,2011,83.0,4.465908118654584,0.0,9.81,71.01620838,95.0,27,6.6,99.0,9.1,99.0,0.09531017980432487,6.364275859252194,0.8,0.878,16.9,1
Finland,2010,79.9,4.499809670330265,0.0,9.72,591.6691405,94.5,5,6.2,99.0,9.5,99.0,0.09531017980432487,8.438888923114286,0.8,0.874,16.8,1
Finland,2009,79.7,4.5217885770490405,0.0,9.96,579.7384368,95.0,2,59.8,99.0,9.2,99.0,0.09531017980432487,8.459173262814287,0.8,0.878,17.0,1
Finland,2008,79.6,4.553876891600541,0.0,10.26,678.88112,94.5,5,59.4,97.0,8.35,99.0,0.09531017980432487,8.583414334276567,0.8,0.876,17.1,1
Finland,2007,79.3,4.574710978503383,0.0,10.45,6147.1323,94.0,0,59.0,97.0,8.9,99.0,0.09531017980432487,10.784970441487072,0.8,0.873,17.2,1
Finland,2006,79.2,4.574710978503383,0.0,10.15,524.7775227,94.5,0,58.6,97.0,8.38,97.0,0.09531017980432487,8.322072435619097,0.8,0.869,17.2,1
Finland,2005,78.9,2.4849066497880004,0.0,9.95,4816.589613,94.5,1,58.1,97.0,8.43,97.0,0.09531017980432487,10.5705518024801,0.8,0.864,17.1,1
Finland,2004,78.7,2.5649493574615367,0.0,9.89,4508.806185,94.0,0,57.6,96.0,8.21,98.0,0.09531017980432487,10.535745856695597,0.8,0.869,18.3,1
Finland,2003,78.4,4.59511985013459,0.0,9.31,3869.026302,92.0,0,57.1,96.0,8.15,98.0,0.09531017980432487,10.398707096450206,0.8,0.866,18.1,1
Finland,2002,78.1,4.59511985013459,0.0,9.25,3099.357319,88.5,0,56.6,95.0,7.81,98.0,0.09531017980432487,10.197472066564204,0.8,0.863,18.0,1
Finland,2001,78.0,4.051784947803305,0.0,8.94,2775.33544,87.5,1,56.1,95.0,7.43,98.0,0.09531017980432487,10.12319498795997,0.8,0.856,17.7,1
Finland,2000,77.5,2.772588722239781,0.0,8.59,397.7533689,87.5,0,55.5,96.0,7.22,99.0,0.09531017980432487,10.096347311907259,0.9,0.847,17.3,1
France,2015,82.4,4.3694478524670215,1.0986122886681098,11.5,6739.677606,86.0,157,62.5,98.0,11.54,98.0,0.09531017980432487,10.505828102324188,0.6,0.894,16.3,1
France,2014,82.2,4.382026634673881,1.3862943611198906,11.5,6739.677606,83.0,267,62.0,98.0,11.54,98.0,0.09531017980432487,10.667937268887071,0.6,0.89,16.2,1
France,2013,82.0,4.406719247264253,1.3862943611198906,11.1,6646.953935,74.0,272,61.6,99.0,11.56,99.0,0.09531017980432487,10.658555514534577,0.6,0.887,16.2,1
France,2012,81.5,4.430816798843313,1.3862943611198906,11.5,751.3793553,78.0,0,61.1,99.0,11.44,99.0,0.09531017980432487,8.484513871820873,0.6,0.885,16.1,1
France,2011,81.7,4.430816798843313,1.3862943611198906,11.8,683.9190568,74.0,14949,6.6,99.0,11.33,99.0,0.09531017980432487,8.38532624140969,0.6,0.882,16.1,1
France,2010,81.3,4.465908118654584,1.3862943611198906,11.7,72.8001211,65.0,5048,6.1,99.0,11.2,99.0,0.09531017980432487,6.161930245976346,0.6,0.879,16.0,1
France,2009,81.1,4.48863636973214,1.3862943611198906,11.8,6415.35735,51.0,1541,59.6,98.0,11.28,98.0,0.09531017980432487,10.63662753777343,0.6,0.879,16.0,1
France,2008,89.0,4.48863636973214,1.3862943611198906,11.9,7002.785925,47.0,604,59.1,98.0,1.57,98.0,0.09531017980432487,10.72359017553899,0.6,0.877,16.1,1
France,2007,89.0,4.499809670330265,1.3862943611198906,12.2,64.73714894,42.0,39,58.6,99.0,1.45,98.0,0.09531017980432487,6.034485649816341,0.6,0.873,16.1,1
France,2006,86.0,4.532599493153256,1.3862943611198906,12.4,5689.991931,39.0,40,58.0,99.0,1.53,99.0,0.09531017980432487,10.506315672657083,0.6,0.87,16.1,1
France,2005,81.0,4.543294782270004,1.3862943611198906,12.2,5451.701225,35.0,36,57.5,98.0,1.6,98.0,0.09531017980432487,10.4596897014873,0.6,0.86,15.5,1
France,2004,82.0,4.553876891600541,1.3862943611198906,13.18,5291.234786,35.0,4448,57.0,99.0,1.53,98.0,0.09531017980432487,10.430454478236959,0.6,0.857,15.5,1
France,2003,79.3,4.605170185988092,1.3862943611198906,13.49,4572.441963,28.0,0,56.4,96.0,1.43,97.0,0.09531017980432487,10.298639043670711,0.6,0.852,15.4,1
France,2002,79.2,2.4849066497880004,1.3862943611198906,13.78,3779.655273,29.0,5185,55.8,97.0,1.22,97.0,0.09531017980432487,10.09725348031494,0.6,0.851,15.5,1
France,2001,79.0,2.6390573296152584,1.3862943611198906,13.89,3451.185079,28.0,0,55.2,98.0,9.89,97.0,0.09531017980432487,10.022528363528043,0.6,0.849,15.6,1
France,2000,78.8,2.6390573296152584,1.3862943611198906,13.63,3410.284431,26.0,10000,54.6,98.0,9.77,97.0,0.09531017980432487,10.019786903187168,0.6,0.844,15.7,1
Gabon,2015,66.0,5.438079308923196,1.0986122886681098,0.01,715.2816939,8.0,27,36.3,79.0,3.44,8.0,1.308332819650179,8.90788086833778,5.9,0.694,12.6,0
Gabon,2014,65.5,5.472270673671475,1.0986122886681098,0.01,715.2816939,7.0,33,35.8,68.0,3.44,7.0,1.33500106673234,9.179176160777015,6.0,0.687,12.6,0
Gabon,2013,64.6,5.545177444479562,1.0986122886681098,8.86,154.8758879,79.0,122,35.2,77.0,3.98,79.0,1.547562508716013,9.177893933006875,6.1,0.678,12.5,0
Gabon,2012,63.5,5.6240175061873385,1.0986122886681098,8.3,805.3925284,82.0,2,34.6,8.0,3.13,82.0,1.7749523509116738,9.187601918697158,6.2,0.669,12.5,0
Gabon,2011,62.8,5.66988092298052,1.0986122886681098,8.9,133.5223672,75.0,2,34.1,75.0,3.12,75.0,1.9459101490553132,7.44846536069596,6.3,0.664,12.5,0
Gabon,2010,62.3,5.68697535633982,1.0986122886681098,8.85,145.318282,67.0,1,33.5,68.0,3.41,67.0,2.0794415416798357,9.077393194493327,6.4,0.66,12.5,0
Gabon,2009,61.7,3.4657359027997265,1.0986122886681098,8.64,52.31086276,79.0,0,33.0,74.0,3.43,76.0,2.1972245773362196,6.639434206911959,6.5,0.652,12.4,0
Gabon,2008,61.6,5.700443573390687,1.0986122886681098,8.75,11.05422474,82.0,3,32.4,81.0,2.54,82.0,2.2925347571405443,5.274406773100972,6.6,0.651,12.4,0
Gabon,2007,61.6,5.676753802268282,1.0986122886681098,9.02,545.4389573,75.0,0,31.9,78.0,2.86,81.0,2.3978952727983707,9.030473852310893,6.8,0.645,12.4,0
Gabon,2006,61.4,5.666426688112432,1.0986122886681098,8.01,40.53719812,52.0,90,31.4,44.0,2.88,45.0,2.4595888418037104,6.591368260116815,6.9,0.646,12.4,0
Gabon,2005,65.0,3.6375861597263857,1.0986122886681098,7.72,353.2438029,28.0,0,3.8,44.0,2.76,45.0,2.4765384001174837,8.816155494368937,7.1,0.64,12.4,0
Gabon,2004,59.7,5.777652323222656,1.0986122886681098,8.13,443.4750634,28.0,63,3.3,44.0,3.26,45.0,2.4932054526026954,8.645863893802758,7.2,0.64,12.3,0
Gabon,2003,59.7,3.4965075614664802,1.0986122886681098,6.47,352.232365,28.0,0,29.8,44.0,3.48,45.0,2.4849066497880004,8.495584635131495,7.4,0.638,12.3,0
Gabon,2002,59.7,5.755742213586912,1.0986122886681098,8.34,22.69039905,28.0,110,29.2,44.0,3.22,45.0,2.4595888418037104,6.024784979133009,7.5,0.636,12.3,0
Gabon,2001,59.8,3.6375861597263857,1.0986122886681098,9.29,183.6980778,28.0,5129,28.7,44.0,3.23,45.0,2.4069451083182885,8.288320477245348,7.7,0.633,12.3,0
Gabon,2000,61.0,5.6937321388027,1.0986122886681098,8.87,218.1727473,28.0,15,28.1,44.0,2.89,45.0,2.3513752571634776,8.322993430446985,7.8,0.637,12.2,0
Gambia,2015,61.1,5.572154032177765,1.3862943611198906,0.01,164.15959215,97.0,71,27.3,96.0,7.34,97.0,0.9932517730102833,7.56185694863999,7.2,0.45,8.9,0
Gambia,2014,68.0,5.58724865840025,1.3862943611198906,0.01,164.15959215,96.0,1,26.7,97.0,7.34,96.0,0.9932517730102833,7.4615726887673235,7.3,0.449,8.9,0
Gambia,2013,66.0,5.58724865840025,1.3862943611198906,0.01,150.408875,97.0,0,26.0,96.0,6.49,97.0,0.9555114450274363,7.375004802909116,7.5,0.445,8.9,0
Gambia,2012,62.0,5.598421958998375,1.3862943611198906,0.01,196.64804005000002,98.0,0,25.4,98.0,6.12,98.0,0.8754687373538999,7.546390491831213,7.7,0.44,8.8,0
Gambia,2011,59.8,5.627621113690637,1.3862943611198906,3.41,176.57634795,96.0,0,24.8,95.0,6.24,96.0,1.0296194171811581,7.4289022087419045,7.9,0.441,8.7,0
Gambia,2010,59.3,5.652489180268651,1.3862943611198906,3.48,124.34159525000001,97.0,2,24.1,97.0,5.75,97.0,1.1314021114911006,7.221016725856725,8.1,0.439,8.8,0
Gambia,2009,59.0,5.659482215759621,1.3862943611198906,2.99,116.49602065,97.0,0,23.5,97.0,5.85,98.0,1.308332819650179,7.168559504143924,8.3,0.434,8.9,0
Gambia,2008,58.7,5.662960480135946,1.3862943611198906,2.79,92.61110876500001,98.0,0,22.8,96.0,5.95,96.0,1.3862943611198906,7.073036376678545,8.5,0.426,8.6,0
Gambia,2007,58.5,5.666426688112432,1.3862943611198906,2.64,74.374527315,97.0,0,22.2,94.0,5.76,95.0,1.410986973710262,6.839842203234448,8.7,0.42,8.4,0
Gambia,2006,58.2,5.666426688112432,1.3862943611198906,2.93,76.05649216,95.0,0,21.5,94.0,5.52,95.0,1.3862943611198906,6.856103237199803,8.9,0.415,8.1,0
Gambia,2005,57.7,5.68697535633982,1.3862943611198906,2.26,71.50015272499999,95.0,0,2.9,94.0,4.97,95.0,1.3862943611198906,6.9075779303567995,9.1,0.412,7.8,0
Gambia,2004,57.3,5.6937321388027,1.3862943611198906,2.51,46.548775535000004,95.0,0,2.3,88.0,4.35,87.0,1.3609765531356006,6.476689018135964,9.3,0.404,7.6,0
Gambia,2003,57.0,5.697093486505405,1.3862943611198906,2.47,46.253761055,94.0,119,19.7,87.0,4.22,87.0,1.308332819650179,6.659894195892075,9.6,0.395,7.3,0
Gambia,2002,56.6,5.700443573390687,1.3862943611198906,2.08,52.253894315,92.0,32,19.1,86.0,3.75,87.0,1.252762968495368,6.576221488139424,9.8,0.392,7.0,0
Gambia,2001,56.3,5.1149953094204985,1.3862943611198906,2.25,53.403258245,91.0,99,18.5,85.0,3.71,87.0,1.1939224684724346,6.5962979538366975,1.0,0.384,6.8,0
Gambia,2000,55.9,3.5263605246161616,1.3862943611198906,2.18,36.595802649999996,91.0,336,18.0,84.0,3.61,8.0,1.0986122886681098,6.3069299603763165,1.2,0.377,6.5,0
Georgia,2015,74.4,4.867534450455582,0.6931471805599453,6.13,221.482875,94.0,431,56.2,91.0,7.42,94.0,0.09531017980432487,8.23367553440381,2.8,0.768,13.9,0
Georgia,2014,74.5,4.836281906951478,0.6931471805599453,6.13,221.482875,91.0,3188,55.3,91.0,7.42,91.0,0.09531017980432487,8.396303271890602,2.8,0.759,13.5,0
Georgia,2013,74.5,4.859812404361672,0.6931471805599453,5.91,180.3787034,96.0,7872,54.4,94.0,7.25,93.0,0.09531017980432487,8.360627531169763,2.8,0.755,13.5,0
Georgia,2012,74.2,2.6390573296152584,0.6931471805599453,7.71,158.2576025,92.0,31,53.6,93.0,8.57,92.0,0.09531017980432487,8.329385213701602,2.8,0.749,13.4,0
Georgia,2011,73.9,4.852030263919617,0.6931471805599453,8.14,198.94876,89.0,64,52.8,88.0,9.38,94.0,0.09531017980432487,8.22326021202328,2.8,0.742,13.3,0
Georgia,2010,73.8,4.890349128221754,0.6931471805599453,7.24,194.1732658,95.0,22,52.0,88.0,1.5,92.0,0.09531017980432487,7.994793290042371,2.8,0.738,13.3,0
Georgia,2009,73.2,4.897839799950911,0.6931471805599453,6.66,18.5314303,54.0,23,51.3,93.0,1.19,88.0,0.09531017980432487,5.626139844491035,2.8,0.734,12.8,0
Georgia,2008,73.9,4.859812404361672,0.6931471805599453,7.17,151.762567,89.0,56,5.5,9.0,8.99,92.0,0.09531017980432487,8.06336179579024,2.8,0.735,13.1,0
Georgia,2007,74.4,2.5649493574615367,0.6931471805599453,8.65,106.164686,94.0,44,49.9,88.0,8.17,98.0,0.09531017980432487,7.821293738827988,2.9,0.722,12.5,0
Georgia,2006,73.9,4.844187086458591,0.6931471805599453,6.18,110.1138286,84.0,334,49.2,89.0,8.39,88.0,0.09531017980432487,7.535661910707389,2.9,0.714,12.6,0
Georgia,2005,73.9,4.859812404361672,0.6931471805599453,4.7,9.444875415,79.0,1356,48.6,82.0,8.6,82.0,0.09531017980432487,5.040680774007513,2.9,0.703,12.2,0
Georgia,2004,72.3,4.90527477843843,0.6931471805599453,3.74,7.132564768,64.0,6847,48.1,66.0,8.53,78.0,0.09531017980432487,4.854895125033351,3.0,0.694,12.0,0
Georgia,2003,72.7,4.890349128221754,0.6931471805599453,3.36,70.54185252,48.0,216,47.5,74.0,8.49,75.0,0.09531017980432487,6.834304919784379,3.0,0.684,11.8,0
Georgia,2002,71.7,4.962844630259907,1.0986122886681098,2.72,60.55818291,51.0,199,47.0,89.0,8.72,84.0,0.09531017980432487,6.659786866755007,3.0,0.677,11.8,0
Georgia,2001,73.0,4.804021044733257,1.0986122886681098,2.76,57.10318825,61.0,35,46.5,83.0,7.82,87.0,0.09531017980432487,6.599835317641592,3.1,0.673,11.7,0
Georgia,2000,71.8,4.867534450455582,1.0986122886681098,3.28,47.81704183,55.0,50,46.0,81.0,6.94,8.0,0.09531017980432487,6.5410266961541454,3.1,0.673,11.4,0
Germany,2015,81.0,4.23410650459726,1.0986122886681098,11.03,941.7562909,88.0,2464,62.3,94.0,11.3,95.0,0.09531017980432487,10.625656536325085,1.1,0.924,17.1,1
Germany,2014,89.0,4.248495242049359,1.0986122886681098,11.03,941.7562909,88.0,443,61.9,94.0,11.3,95.0,0.09531017980432487,8.475048005197168,1.1,0.92,17.0,1
Germany,2013,86.0,4.276666119016055,1.0986122886681098,10.94,895.8779503,88.0,1771,61.4,94.0,11.16,95.0,0.09531017980432487,8.445678162677309,1.1,0.919,16.9,1
Germany,2012,86.0,4.276666119016055,1.0986122886681098,11.18,839.91332,88.0,166,6.9,94.0,1.99,95.0,0.09531017980432487,8.404304165284973,1.1,0.916,16.9,1
Germany,2011,85.0,4.31748811353631,1.0986122886681098,11.2,869.790735,88.0,1607,6.4,94.0,1.93,95.0,0.09531017980432487,8.451550692586146,1.1,0.912,16.8,1
Germany,2010,81.0,4.343805421853684,1.0986122886681098,11.2,7584.078579,88.0,780,59.9,94.0,11.25,95.0,0.09531017980432487,10.640329961762937,1.1,0.907,16.7,1
Germany,2009,80.0,4.382026634673881,1.0986122886681098,11.22,7641.270645,88.0,574,59.5,95.0,11.4,96.0,0.09531017980432487,10.639065972087597,1.1,0.906,16.7,1
Germany,2008,79.9,2.1972245773362196,1.0986122886681098,11.36,8285.264655,87.0,917,59.0,95.0,1.39,96.0,0.09531017980432487,10.729857916479007,1.1,0.903,16.6,1
Germany,2007,79.8,4.418840607796598,1.3862943611198906,11.5,7777.556353,86.0,567,58.5,95.0,1.18,96.0,0.09531017980432487,10.641029994288125,1.1,0.898,16.6,1
Germany,2006,79.6,4.442651256490317,1.3862943611198906,11.76,6407.535954,87.0,2307,58.0,94.0,1.34,96.0,0.09531017980432487,10.503665799235314,1.1,0.892,16.5,1
Germany,2005,79.2,4.454347296253507,1.3862943611198906,11.67,6012.92584,9.0,778,57.6,95.0,1.52,96.0,0.09531017980432487,10.454426640834274,1.1,0.884,16.4,1
Germany,2004,79.1,4.465908118654584,1.3862943611198906,11.83,5842.374765,88.0,121,57.1,96.0,1.37,96.0,0.09531017980432487,10.439013622032542,1.1,0.877,16.4,1
Germany,2003,78.5,2.302585092994046,1.3862943611198906,11.92,582.6157028,9.0,779,56.6,96.0,1.62,97.0,0.09531017980432487,8.119979590789486,1.1,0.872,16.3,1
Germany,2002,78.4,4.5217885770490405,1.3862943611198906,12.25,437.1059663,87.0,4657,56.1,97.0,1.4,93.0,0.09531017980432487,7.834457403720865,1.1,0.867,16.3,1
Germany,2001,78.3,4.532599493153256,1.3862943611198906,12.46,4057.637383,86.0,6024,55.6,96.0,1.15,93.0,0.09531017980432487,10.07273724735152,1.1,0.86,16.2,1
Germany,2000,78.0,4.564348191467836,1.3862943611198906,12.91,4238.540035,84.0,0,55.1,94.0,1.1,9.0,0.09531017980432487,10.074063174302536,1.2,0.855,16.2,1
Ghana,2015,62.4,5.521460917862246,3.6375861597263857,0.01,97.67794571,88.0,23,28.6,88.0,3.56,88.0,0.5306282510621704,7.2167931469396525,6.1,0.575,11.4,0
Ghana,2014,62.1,5.537334267018537,3.6375861597263857,0.01,97.67794571,98.0,124,28.0,93.0,3.56,98.0,0.5877866649021191,7.267684482170683,6.3,0.576,11.7,0
Ghana,2013,61.9,5.541263545158426,3.6635616461296463,0.01,28.66897829,9.0,319,27.3,91.0,4.63,9.0,0.6418538861723948,7.5041119479370995,6.4,0.57,11.5,0
Ghana,2012,61.6,5.552959584921617,3.6888794541139363,0.01,151.899429,92.0,1613,26.7,91.0,4.79,92.0,0.6418538861723948,7.396839583803142,6.6,0.563,11.2,0
Ghana,2011,61.2,5.575949103146316,3.713572066704308,1.64,225.2219474,91.0,120,26.1,91.0,4.81,91.0,0.832909122935104,7.362631725275328,6.8,0.554,10.9,0
Ghana,2010,69.0,5.5909869805108565,3.713572066704308,1.69,195.9824626,94.0,641,25.5,94.0,5.33,94.0,1.0647107369924282,7.180584265971575,7.0,0.547,10.5,0
Ghana,2009,66.0,5.605802066295998,3.7376696182833684,1.76,30.72290501,94.0,101,24.9,94.0,5.17,94.0,1.1314021114911006,5.235193204732602,7.2,0.542,10.4,0
Ghana,2008,63.0,5.62040086571715,3.7376696182833684,1.78,161.0106435,93.0,82,24.2,92.0,4.85,93.0,1.1631508098056809,7.111035281784507,7.4,0.53,9.8,0
Ghana,2007,59.9,3.367295829986474,3.7376696182833684,1.25,3.181373629,94.0,6,23.6,94.0,5.3,94.0,1.2809338454620642,3.0294918518185914,7.6,0.519,9.1,0
Ghana,2006,59.4,5.666426688112432,3.7376696182833684,1.7,129.0263364,84.0,420,23.0,84.0,4.64,84.0,1.3609765531356006,6.828641904353177,7.9,0.51,8.7,0
Ghana,2005,58.9,5.6937321388027,3.7376696182833684,1.5,78.71123825,84.0,435,22.4,85.0,4.51,84.0,1.410986973710262,6.2129515150453205,8.1,0.499,8.1,0
Ghana,2004,58.3,3.5553480614894135,3.7376696182833684,1.46,53.23775977,8.0,60,21.8,81.0,3.96,8.0,1.4350845252893227,6.050190046497168,8.3,0.491,7.7,0
Ghana,2003,57.9,3.6635616461296463,3.7376696182833684,1.53,31.09435342,8.0,1939,21.2,8.0,3.12,8.0,1.4816045409242156,5.925008331569343,8.5,0.489,7.9,0
Ghana,2002,57.6,3.4657359027997265,3.7612001156935624,1.6,3.336437969,8.0,12289,2.7,8.0,3.7,78.0,1.5040773967762742,3.700918517886502,8.8,0.484,7.6,0
Ghana,2001,57.4,3.6888794541139363,3.7612001156935624,1.49,25.55981288,8.0,13476,2.1,81.0,3.56,79.0,1.5040773967762742,5.615532755965159,9.0,0.485,8.0,0
Ghana,2000,57.2,3.6635616461296463,3.784189633918261,1.6,20.65432873,8.0,23068,19.5,88.0,3.0,88.0,1.5260563034950492,5.576375027200514,9.2,0.48,7.7,0
Greece,2015,81.0,4.290459441148391,0.0,7.53,2163.043414,96.0,1,66.5,99.0,8.8,99.0,0.09531017980432487,5.240634809486673,0.7,0.865,17.2,1
Greece,2014,88.0,4.30406509320417,0.0,7.53,2163.043414,96.0,1,66.0,99.0,8.8,99.0,0.09531017980432487,9.983904730087067,0.7,0.862,17.2,1
Greece,2013,86.0,4.31748811353631,0.0,7.46,2183.106986,98.0,3,65.4,99.0,9.26,99.0,0.09531017980432487,9.993137173381243,0.7,0.86,17.1,1
Greece,2012,84.0,4.343805421853684,0.0,8.2,2528.992935,98.0,3,64.9,99.0,9.24,99.0,0.09531017980432487,10.009813289068376,0.7,0.858,16.8,1
Greece,2011,85.0,4.343805421853684,0.0,8.02,3192.887363,95.0,40,64.3,99.0,9.77,99.0,0.09531017980432487,10.162665728733588,0.7,0.86,16.7,1
Greece,2010,83.0,4.343805421853684,0.0,9.0,3189.754439,95.0,149,63.7,99.0,9.18,99.0,0.09531017980432487,10.200578682398836,0.7,0.859,16.4,1
Greece,2009,80.0,4.3694478524670215,0.0,9.08,372.6854142,95.0,2,63.1,99.0,9.76,99.0,0.09531017980432487,7.997317741221238,0.7,0.857,16.2,1
Greece,2008,79.9,4.356708826689592,0.0,9.51,3682.88717,95.0,1,62.4,99.0,9.76,99.0,0.09531017980432487,10.373437495965806,0.7,0.853,15.9,1
